"mu","clonalmutations","s1","t1","s2","t2","cellularity","frequency1","frequency2","scmuts1","scmuts2","weight"
21.472864998416334,44.279803204028326,0.5830010008085953,10.824179417546917,0.6335180042436465,12.604632030012798,1.0526565333028441,0.5768,0.1574,336.0,287.0,0.0029485168085942146
18.45795476547267,110.35443368414082,0.534652827995262,10.578782274607642,0.3665645536292786,9.250042660347118,1.0032601057250998,0.5166,0.157,352.0,258.0,0.0014567623379753286
19.065735484604954,83.39381938272294,0.6514174825772989,11.87973307982051,0.378181596955322,9.30696942064604,1.0550929131343734,0.5467,0.1563,303.0,283.0,0.005363704758438057
20.536781979428394,138.9162989119166,0.7413968715799929,12.444375963920612,0.649952937295531,12.479500625669809,0.9901027306247117,0.5957,0.1755,274.0,225.0,0.003022903216857846
22.9583970096743,113.44898718711207,0.539642096344029,10.227012354186028,0.3772529193648523,8.718863463531997,0.9903677367911939,0.5367,0.2132,291.0,362.0,0.002116771212365232
21.98031127453602,54.16881948621618,0.4565199904139558,8.717260909862311,0.5331573440839489,11.145785048859903,0.9988544673332403,0.6225,0.1544,313.0,365.0,0.0014444142974843538
17.176067366246457,91.2520038048319,0.400590697701044,8.448645110900676,0.3478791275160892,8.868617567379298,1.0656289998828719,0.5356,0.1557,320.0,261.0,0.0044988717052359605
24.81417994972496,126.37278735337841,1.0124796906523856,10.649892828036242,0.941889837987559,10.70803277236694,0.9791366363342766,0.6966,0.2909,217.0,143.0,0.019046709566742686
19.134881416137866,66.71118487404775,0.8051095453766726,13.266320693276473,0.3820966342495446,8.85565004125845,1.013654187316269,0.5556,0.1978,305.0,300.0,0.00289472065975625
23.208874318189636,140.7530427623184,0.4373418458408373,9.454957827393185,0.10447301859124777,5.072582405464251,0.9557340820442392,0.5156,0.0832,347.0,361.0,0.0038841477112670844
21.036715002713834,93.52017964663052,0.5872634681657208,9.90000244198217,0.3663080724227534,7.7397367454539925,0.9556501291772637,0.6417,0.2141,295.0,243.0,0.0021037207130027596
30.594719550878168,76.60312216068778,0.30530808824991446,6.947834434054355,0.007895177810350953,2.538838754299996,0.9729465576669688,0.5625,0.0735,309.0,345.0,0.008469987219392915
20.129914476878806,101.07319958742859,0.5698304490003615,9.057604617375224,0.5587877359839513,9.917635121258016,0.9676067549166899,0.6753,0.2274,244.0,266.0,0.002286414057763247
25.304083804641486,57.377576017212284,0.5869381659789412,6.921200856557616,0.5877828225402774,7.690894128298538,0.982328999468409,0.6841,0.2968,308.0,129.0,0.007719771188301872
20.68948859500554,98.93825963886081,0.5162726907235189,9.8012041364432,0.5496610522132979,11.753667144863936,1.0032844911054777,0.6191,0.1249,305.0,400.0,0.0024285713986892765
21.13773020022756,91.1627592846172,0.5914156834085651,10.087594103144971,0.478245514886344,9.370946772242288,1.0366701785557213,0.5975,0.2512,254.0,235.0,0.006737437958522363
21.360025514074902,71.44124402932077,0.3923528159399997,8.082774324880685,0.24165405332769832,7.069646995090054,1.022032944147936,0.5927,0.1241,272.0,424.0,0.002134541605775739
30.013066153349456,144.68242018992373,0.23700048987994954,5.752692964192868,0.20271418018225787,7.459138873113856,0.9981911711491614,0.5356,0.0694,238.0,435.0,0.01373049579331039
15.207266188959908,91.4769548649368,0.6157463177698035,10.836115788075446,1.6576201759532228,19.279438673574276,0.9961881774536403,0.5894,0.2069,296.0,257.0,0.00416030606145072
15.972033801966543,71.54930496571839,0.690170784119971,12.129080784426424,0.9282330695641724,15.516317795324497,1.0650775386185227,0.5822,0.1494,327.0,268.0,0.010191483271438137
18.55890815811596,137.2112269952596,0.5937798816630583,11.56614372838608,0.49458059111819475,11.29406777434332,0.9802023327821698,0.4807,0.1591,319.0,234.0,0.0014076152994564786
19.804937055724178,88.04354919098755,0.5836360816920544,9.40200754471559,0.7518363666757506,12.097280766877304,1.0035097877801573,0.6322,0.2633,287.0,156.0,0.0009048984126335218
23.27504021577306,99.38580298718328,0.5358215002965306,9.20876586555203,0.4253247701988526,8.464950158675816,0.9852816811558965,0.6096,0.2513,264.0,230.0,0.0015268506429232834
23.062719442937016,64.36951470372009,0.5776515930311685,8.425436344514031,0.295639792365311,4.859784967878347,0.9867962669892941,0.6581,0.2844,291.0,244.0,0.0038030684992381505
22.10658650111784,104.32078266983713,0.37114112616545925,7.71642763329301,0.2250795317038097,6.443840692024975,0.9760866122029805,0.5715,0.1538,281.0,379.0,0.0011569205761222542
19.653650683136252,85.50165955172247,0.6002933348833496,10.47177123167133,0.46200223159728876,9.554196766659299,1.0381906390764333,0.5998,0.2172,324.0,231.0,0.003443870770360632
25.208914720754912,67.82609312484556,0.34208012283499667,6.14925986852655,0.25033430530955375,5.605579069877923,1.0364753770555197,0.6381,0.2184,292.0,223.0,0.003539819033579368
25.686999688470003,22.771512069360604,0.3306741114018489,7.058352654942285,0.12581573295804097,4.278214632203153,1.0441821274639804,0.5619,0.1552,395.0,397.0,0.004180783637856579
22.939354179231614,88.61904277958439,0.42407801373206266,8.946913577108964,0.19089299016561473,6.557028878287988,1.0115796600746572,0.5552,0.1013,330.0,354.0,0.002765466518111883
18.987382829585744,137.48846729795582,0.6437956437360346,11.742237505839437,0.238839681641811,7.297303696399537,0.996534182031031,0.5926,0.1054,262.0,292.0,0.004148580411284569
20.8461742537403,135.49637014950514,0.4731576712446524,9.652069695134905,0.19571384334751912,6.606974656282642,0.9658367851760377,0.5631,0.1024,297.0,248.0,0.003851241872394802
22.979534373910624,67.2797865312425,0.6667326593773703,11.221346971153709,0.37887699127888513,8.019478478601838,1.030829310195813,0.5755,0.2532,246.0,214.0,0.0017088082993128111
22.584683776666488,105.94750242872722,0.6442360327037658,6.768897111754246,0.7389317441604978,8.333941318319475,1.0626142281845878,0.6361,0.3539,200.0,182.0,0.01119465884548674
26.067860423936978,70.62412444469723,0.22902451855984887,4.701636075146887,0.19146623045284297,5.587137235534687,0.9521871632995735,0.6127,0.1481,312.0,355.0,0.0025160277546746657
26.31449438477719,43.43315726990546,0.4155184245587415,7.253957500914437,0.12108273774650267,2.7034733972542453,0.9997517945854129,0.6618,0.2059,317.0,232.0,0.001868560512278131
23.302467625345656,80.46387841415489,0.3414151958759773,7.4943754872334285,0.3965176510565696,10.125622109848205,1.091907074369798,0.5577,0.1098,331.0,297.0,0.005363704758438057
21.879189396376717,95.61389834745724,0.49928031616598284,8.959216847070376,0.3447995081900366,7.772312238058587,0.9524643392343914,0.6388,0.1886,269.0,304.0,0.001303527612000012
19.123904238417424,25.476954848145745,0.6091648357828927,10.1436802800183,0.9465772863451694,14.217405563138154,1.0429048656085251,0.5934,0.2726,311.0,299.0,0.0023669054373748884
